GRY,GH,GK,GRA
0.0,0.0144504790205569,0.0336526914037829,0.0788688415045358
0.0144504790205569,0.0,0.019202212383226,0.0644183624839789
0.0336526914037829,0.019202212383226,0.0,0.0452161501007529
0.0788688415045358,0.0644183624839789,0.0452161501007529,0.0
