GRY,GH,GK,GRA
0.0,0.0309053486524732,0.07445024788414781,0.1431305871067506
0.0309053486524732,0.0,0.0435448992316746,0.1122252384542774
0.07445024788414781,0.0435448992316746,0.0,0.0686803392226028
0.1431305871067506,0.1122252384542774,0.0686803392226028,0.0
