GRY,GH,GK,GRA
0.0,0.0408465324526013,0.0481456821009845,0.130383423124497
0.0408465324526013,0.0,0.0072991496483832,0.0895368906718957
0.0481456821009845,0.0072991496483832,0.0,0.0822377410235125
0.130383423124497,0.0895368906718957,0.0822377410235125,0.0
