Alpha,Beta,Delta,Omicron
0.0,0.0122709423779966,0.0518980778096098,0.1108961068732179
0.0122709423779966,0.0,0.0396271354316132,0.0986251644952213
0.0518980778096098,0.0396271354316132,0.0,0.0589980290636081
0.1108961068732179,0.0986251644952213,0.0589980290636081,0.0
