GRY,GH,GK,GRA
0.0,0.0123359872753405,0.032943258480860604,0.10409673314345251
0.0123359872753405,0.0,0.0206072712055201,0.091760745868112
0.032943258480860604,0.0206072712055201,0.0,0.0711534746625919
0.10409673314345251,0.091760745868112,0.0711534746625919,0.0
