GRY,GH,GK,GRA
0.0,0.0118032417535646,0.0227553289381887,0.07239345866375971
0.0118032417535646,0.0,0.0109520871846241,0.0605902169101951
0.0227553289381887,0.0109520871846241,0.0,0.049638129725571
0.07239345866375971,0.0605902169101951,0.049638129725571,0.0
