GRY,GH,GK,GRA
0.0,0.013750255242556,0.0494616732416389,0.1252687511424869
0.013750255242556,0.0,0.0357114179990829,0.1115184958999309
0.0494616732416389,0.0357114179990829,0.0,0.075807077900848
0.1252687511424869,0.1115184958999309,0.075807077900848,0.0
