GRY,GH,GK,GRA
0.0,0.0356276303405729,0.0473332837208385,0.1151380903286455
0.0356276303405729,0.0,0.0117056533802656,0.0795104599880726
0.0473332837208385,0.0117056533802656,0.0,0.067804806607807
0.1151380903286455,0.0795104599880726,0.067804806607807,0.0
