GRY,GH,GK,GRA
0.0,0.0261697134091155,0.043415297424581,0.0961112823723117
0.0261697134091155,0.0,0.0172455840154655,0.0699415689631962
0.043415297424581,0.0172455840154655,0.0,0.0526959849477307
0.0961112823723117,0.0699415689631962,0.0526959849477307,0.0
