GRY,GH,GK,GRA
0.0,0.0274591287392929,0.0456676798239061,0.1094685445612229
0.0274591287392929,0.0,0.0182085510846132,0.08200941582193
0.0456676798239061,0.0182085510846132,0.0,0.0638008647373168
0.1094685445612229,0.08200941582193,0.0638008647373168,0.0
