GRY,GH,GK,GRA
0.0,0.0296709286994447,0.0584228126213528,0.1295880108752026
0.0296709286994447,0.0,0.0287518839219081,0.0999170821757579
0.0584228126213528,0.0287518839219081,0.0,0.0711651982538498
0.1295880108752026,0.0999170821757579,0.0711651982538498,0.0
