GRY,GH,GK,GRA
0.0,0.0162119879173254,0.06356954135333409,0.1277139495275676
0.0162119879173254,0.0,0.0473575534360087,0.1115019616102422
0.06356954135333409,0.0473575534360087,0.0,0.0641444081742335
0.1277139495275676,0.1115019616102422,0.0641444081742335,0.0
