GRY,GH,GK,GRA
0.0,0.0371655054162282,0.0575193994317936,0.1086062709362141
0.0371655054162282,0.0,0.0203538940155654,0.0714407655199859
0.0575193994317936,0.0203538940155654,0.0,0.0510868715044205
0.1086062709362141,0.0714407655199859,0.0510868715044205,0.0
