GRY,GH,GK,GRA
0.0,0.0332961981585404,0.049581227671466103,0.0921308276773968
0.0332961981585404,0.0,0.0162850295129257,0.0588346295188564
0.049581227671466103,0.0162850295129257,0.0,0.0425496000059307
0.0921308276773968,0.0588346295188564,0.0425496000059307,0.0
