GRY,GH,GK,GRA
0.0,0.0006750396262489,0.022660824068775398,0.0985554591097803
0.0006750396262489,0.0,0.0219857844425265,0.09788041948353139
0.022660824068775398,0.0219857844425265,0.0,0.0758946350410049
0.0985554591097803,0.09788041948353139,0.0758946350410049,0.0
