GRY,GH,GK,GRA
0.0,0.0220829028470428,0.0491638701080469,0.1081467082685706
0.0220829028470428,0.0,0.0270809672610041,0.0860638054215278
0.0491638701080469,0.0270809672610041,0.0,0.0589828381605237
0.1081467082685706,0.0860638054215278,0.0589828381605237,0.0
