,Clade,Slope
0,GHvsGK,-0.011068995183278503
1,GHvsGR,-0.05609574966578846
2,GHvsGRA,-0.14802835475155443
3,GKvsGH,0.011068995183278503
4,GKvsGR,-0.011130873299977275
5,GKvsGRA,-0.03119370396051674
6,GRvsGH,0.05609574966578846
7,GRvsGK,0.011130873299977275
8,GRvsGRA,-0.038573797146166273
9,GRAvsGH,0.14802835475155443
10,GRAvsGK,0.03119370396051674
11,GRAvsGR,0.03857379714616627
